02:51:18.561478 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 2720500:2720712, ack 1549, win 501, length 212
02:51:18.722288 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3145560:3145772, ack 1801, win 501, length 212
02:51:18.722355 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3145772:3145984, ack 1801, win 501, length 212
02:51:18.722827 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3145984:3146196, ack 1801, win 501, length 212
02:51:18.722972 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3146196:3146408, ack 1801, win 501, length 212
02:51:18.723213 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3146408:3146620, ack 1801, win 501, length 212
02:51:18.723375 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3146620:3146832, ack 1801, win 501, length 212
02:51:18.724280 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3146832:3147044, ack 1801, win 501, length 212
02:51:18.724450 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3147044:3147256, ack 1801, win 501, length 212
02:51:18.724650 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3147256:3147468, ack 1801, win 501, length 212
02:51:18.724838 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3147468:3147680, ack 1801, win 501, length 212
02:51:18.724894 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3147680:3147892, ack 1801, win 501, length 212
02:51:18.724942 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3147892:3148104, ack 1801, win 501, length 212
02:51:18.724989 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3148104:3148316, ack 1801, win 501, length 212
02:51:18.725056 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3148316:3148528, ack 1801, win 501, length 212
02:51:18.725231 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3148528:3148740, ack 1801, win 501, length 212
02:51:18.725294 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3148740:3148952, ack 1801, win 501, length 212
02:51:18.725357 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3148952:3149164, ack 1801, win 501, length 212
02:51:18.725420 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3149164:3149376, ack 1801, win 501, length 212
02:51:18.725766 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3149376:3149588, ack 1801, win 501, length 212
02:51:18.726060 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3149588:3149800, ack 1801, win 501, length 212
02:51:18.726116 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3149800:3150012, ack 1801, win 501, length 212
02:51:18.726162 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3150012:3150224, ack 1801, win 501, length 212
02:51:18.726203 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3150224:3150436, ack 1801, win 501, length 212
02:51:18.726253 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3150436:3150648, ack 1801, win 501, length 212
02:51:18.726299 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3150648:3150860, ack 1801, win 501, length 212
02:51:18.726340 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3150860:3151072, ack 1801, win 501, length 212
02:51:18.726375 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3151072:3151284, ack 1801, win 501, length 212
02:51:18.726408 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3151284:3151496, ack 1801, win 501, length 212
02:51:18.726464 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3151496:3151708, ack 1801, win 501, length 212
02:51:18.726867 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3151708:3151920, ack 1801, win 501, length 212
02:51:18.727145 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3151920:3152132, ack 1801, win 501, length 212
02:51:18.727208 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3152132:3152344, ack 1801, win 501, length 212
02:51:18.727317 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3152344:3152556, ack 1801, win 501, length 212
02:51:18.727372 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3152556:3152768, ack 1801, win 501, length 212
02:51:18.727532 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3152768:3152980, ack 1801, win 501, length 212
02:51:18.727588 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3152980:3153192, ack 1801, win 501, length 212
02:51:18.728604 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3153192:3153404, ack 1801, win 501, length 212
02:51:18.728705 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3153404:3153616, ack 1801, win 501, length 212
02:51:18.728808 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3153616:3153828, ack 1801, win 501, length 212
02:51:18.729076 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3153828:3154040, ack 1801, win 501, length 212
02:51:18.729143 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3154040:3154252, ack 1801, win 501, length 212
02:51:18.729194 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3154252:3154464, ack 1801, win 501, length 212
02:51:18.729246 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3154464:3154676, ack 1801, win 501, length 212
02:51:18.729318 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3154676:3154888, ack 1801, win 501, length 212
02:51:18.729374 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3154888:3155100, ack 1801, win 501, length 212
02:51:18.729425 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3155100:3155312, ack 1801, win 501, length 212
02:51:18.729473 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3155312:3155524, ack 1801, win 501, length 212
02:51:18.729523 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3155524:3155736, ack 1801, win 501, length 212
02:51:18.729571 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3155736:3155948, ack 1801, win 501, length 212
02:51:18.729618 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3155948:3156160, ack 1801, win 501, length 212
02:51:18.729693 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3156160:3156372, ack 1801, win 501, length 212
02:51:18.729747 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3156372:3156584, ack 1801, win 501, length 212
02:51:18.729833 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3156584:3156796, ack 1801, win 501, length 212
02:51:18.729882 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3156796:3157008, ack 1801, win 501, length 212
02:51:18.729931 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3157008:3157220, ack 1801, win 501, length 212
02:51:18.729981 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3157220:3157432, ack 1801, win 501, length 212
02:51:18.730029 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3157432:3157644, ack 1801, win 501, length 212
02:51:18.730076 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3157644:3157856, ack 1801, win 501, length 212
02:51:18.730244 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3157856:3158068, ack 1801, win 501, length 212
02:51:18.730304 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3158068:3158280, ack 1801, win 501, length 212
02:51:18.730352 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3158280:3158492, ack 1801, win 501, length 212
02:51:18.730687 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3158492:3158704, ack 1801, win 501, length 212
02:51:18.730836 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3158704:3158916, ack 1801, win 501, length 212
02:51:18.730909 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3158916:3159128, ack 1801, win 501, length 212
02:51:18.730958 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3159128:3159340, ack 1801, win 501, length 212
02:51:18.731007 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3159340:3159552, ack 1801, win 501, length 212
02:51:18.731054 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3159552:3159764, ack 1801, win 501, length 212
02:51:18.731103 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3159764:3159976, ack 1801, win 501, length 212
02:51:18.731343 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3159976:3160188, ack 1801, win 501, length 212
02:51:18.731546 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3160188:3160400, ack 1801, win 501, length 212
02:51:18.731595 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3160400:3160612, ack 1801, win 501, length 212
02:51:18.731634 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3160612:3160824, ack 1801, win 501, length 212
02:51:18.731670 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3160824:3161036, ack 1801, win 501, length 212
02:51:18.731709 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3161036:3161248, ack 1801, win 501, length 212
02:51:18.731763 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3161248:3161460, ack 1801, win 501, length 212
02:51:18.731802 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3161460:3161672, ack 1801, win 501, length 212
02:51:18.731838 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3161672:3161884, ack 1801, win 501, length 212
02:51:18.731874 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3161884:3162096, ack 1801, win 501, length 212
02:51:18.731911 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3162096:3162308, ack 1801, win 501, length 212
02:51:18.731949 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3162308:3162520, ack 1801, win 501, length 212
02:51:18.732141 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3162520:3162732, ack 1801, win 501, length 212
02:51:18.732300 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3162732:3162944, ack 1801, win 501, length 212
02:51:18.732371 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3162944:3163156, ack 1801, win 501, length 212
02:51:18.732507 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3163156:3163368, ack 1801, win 501, length 212
02:51:18.732632 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3163368:3163580, ack 1801, win 501, length 212
02:51:18.732870 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3163580:3163792, ack 1801, win 501, length 212
02:51:18.733241 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3163792:3164004, ack 1801, win 501, length 212
02:51:18.733313 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3164004:3164216, ack 1801, win 501, length 212
02:51:18.733369 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3164216:3164428, ack 1801, win 501, length 212
02:51:18.733425 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3164428:3164640, ack 1801, win 501, length 212
02:51:18.733469 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3164640:3164852, ack 1801, win 501, length 212
02:51:18.733505 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3164852:3165064, ack 1801, win 501, length 212
02:51:18.733550 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3165064:3165276, ack 1801, win 501, length 212
02:51:18.733585 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3165276:3165488, ack 1801, win 501, length 212
02:51:18.733625 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3165488:3165700, ack 1801, win 501, length 212
02:51:18.733678 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3165700:3165912, ack 1801, win 501, length 212
02:51:18.733731 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3165912:3166124, ack 1801, win 501, length 212
02:51:18.733927 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3166124:3166336, ack 1801, win 501, length 212
02:51:18.734012 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3166336:3166548, ack 1801, win 501, length 212
02:51:18.734056 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3166548:3166760, ack 1801, win 501, length 212
02:51:18.734093 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3166760:3166972, ack 1801, win 501, length 212
02:51:18.734130 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3166972:3167184, ack 1801, win 501, length 212
02:51:18.734177 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3167184:3167396, ack 1801, win 501, length 212
02:51:18.734230 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3167396:3167608, ack 1801, win 501, length 212
02:51:18.734277 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3167608:3167820, ack 1801, win 501, length 212
02:51:18.734323 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3167820:3168032, ack 1801, win 501, length 212
02:51:18.734370 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3168032:3168244, ack 1801, win 501, length 212
02:51:18.734729 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3168244:3168456, ack 1801, win 501, length 212
02:51:18.734918 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3168456:3168668, ack 1801, win 501, length 212
02:51:18.735016 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3168668:3168880, ack 1801, win 501, length 212
02:51:18.735072 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3168880:3169092, ack 1801, win 501, length 212
02:51:18.735140 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3169092:3169304, ack 1801, win 501, length 212
02:51:18.735283 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3169304:3169516, ack 1801, win 501, length 212
02:51:18.735367 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3169516:3169728, ack 1801, win 501, length 212
02:51:18.735416 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3169728:3169940, ack 1801, win 501, length 212
02:51:18.735462 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3169940:3170152, ack 1801, win 501, length 212
02:51:18.735566 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3170152:3170364, ack 1801, win 501, length 212
02:51:18.735617 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3170364:3170576, ack 1801, win 501, length 212
02:51:18.735663 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3170576:3170788, ack 1801, win 501, length 212
02:51:18.735707 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3170788:3171000, ack 1801, win 501, length 212
02:51:18.735752 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3171000:3171212, ack 1801, win 501, length 212
02:51:18.735979 IP comp3134-Winter2023.ssh > bras-base-toroon63ztr-grc-42-174-91-170-42.dsl.bell.ca.56476: Flags [P.], seq 3171212:3171424, ack 1801, win 501, length 212
